,movieId,timestamp,zeroEtoile,uneEtoile,deuxEtoile,toisEtoile,quatreEtoile,cingEtoile
3960,82095,2016,15.0,10.0,47.0,19.0,17.0,4.0
3961,82097,2016,,,,2.0,2.0,
3962,82102,2016,,,,1.0,3.0,
3963,82115,2016,,,1.0,,,
3964,82154,2016,,1.0,1.0,,,
3965,82167,2016,3.0,7.0,63.0,50.0,160.0,27.0
3966,82169,2016,22.0,13.0,96.0,106.0,219.0,61.0
3967,82173,2016,1.0,2.0,11.0,7.0,21.0,
3968,82202,2016,14.0,22.0,126.0,72.0,152.0,32.0
3969,82209,2016,,,4.0,3.0,3.0,2.0
3970,82242,2016,2.0,1.0,12.0,13.0,28.0,2.0
3971,82244,2016,1.0,1.0,8.0,9.0,9.0,1.0
3972,82324,2016,,,,,1.0,
3973,82360,2016,,1.0,,1.0,3.0,
3974,82366,2016,2.0,1.0,6.0,2.0,2.0,1.0
3975,82378,2016,2.0,2.0,14.0,17.0,21.0,4.0
3976,82380,2016,,,,2.0,,
3977,82447,2016,2.0,,8.0,4.0,13.0,4.0
3978,82449,2016,,,,2.0,,
3979,82459,2016,6.0,12.0,102.0,189.0,829.0,117.0
3980,82461,2016,31.0,34.0,244.0,229.0,503.0,70.0
3981,82463,2016,,,5.0,9.0,19.0,3.0
3982,82499,2016,4.0,4.0,21.0,17.0,13.0,3.0
3983,82527,2016,,,3.0,8.0,23.0,1.0
3984,82534,2016,,,5.0,10.0,16.0,1.0
3985,82667,2016,4.0,2.0,14.0,13.0,93.0,23.0
3986,82703,2016,,,2.0,1.0,3.0,
3987,82744,2016,4.0,1.0,17.0,27.0,37.0,7.0
3988,82765,2016,1.0,1.0,1.0,1.0,18.0,3.0
3989,82767,2016,,,3.0,4.0,30.0,1.0
3990,82842,2016,,,,,1.0,
3991,82852,2016,29.0,15.0,71.0,53.0,77.0,17.0
3992,82854,2016,6.0,19.0,58.0,17.0,15.0,2.0
3993,82926,2016,,,1.0,1.0,7.0,
3994,82928,2016,,1.0,1.0,,1.0,
3995,82931,2016,1.0,1.0,1.0,2.0,3.0,1.0
3996,83004,2016,,,1.0,3.0,4.0,
3997,83067,2016,1.0,,5.0,4.0,3.0,
3998,83086,2016,1.0,8.0,16.0,13.0,54.0,16.0
3999,83089,2016,,,1.0,,,
4000,83132,2016,2.0,4.0,25.0,37.0,204.0,44.0
4001,83134,2016,13.0,3.0,41.0,55.0,336.0,98.0
4002,83177,2016,1.0,5.0,13.0,6.0,2.0,1.0
4003,83180,2016,,,1.0,1.0,3.0,
4004,83264,2016,,2.0,1.0,2.0,6.0,3.0
4005,83270,2016,,,1.0,2.0,13.0,1.0
4006,83293,2016,,,,2.0,12.0,4.0
4007,83302,2016,,1.0,5.0,6.0,23.0,5.0
4008,83332,2016,,,,2.0,11.0,3.0
4009,83369,2016,,1.0,10.0,13.0,56.0,7.0
4010,83374,2016,2.0,,6.0,9.0,21.0,
4011,83450,2016,,,,,3.0,1.0
4012,83478,2016,1.0,1.0,3.0,4.0,3.0,1.0
4013,83506,2016,2.0,,,,4.0,1.0
4014,83525,2016,2.0,,,5.0,12.0,
4015,83579,2016,,,,,1.0,
4016,83758,2016,,,1.0,1.0,,
4017,83801,2016,,,,,1.0,
4018,83803,2016,2.0,2.0,10.0,12.0,88.0,28.0
4019,83827,2016,,,1.0,1.0,9.0,3.0
4020,83842,2016,,,,1.0,,
4021,83912,2016,,,,2.0,2.0,1.0
4022,83976,2016,2.0,,4.0,14.0,32.0,9.0
4023,84017,2016,,,,,,1.0
4024,84019,2016,,,1.0,,1.0,
4025,84116,2016,,,,,9.0,3.0
4026,84128,2016,,,,1.0,4.0,
4027,84137,2016,,,2.0,2.0,5.0,1.0
4028,84156,2016,,,1.0,2.0,26.0,15.0
4029,84160,2016,,,,,1.0,
4030,84189,2016,6.0,2.0,21.0,7.0,32.0,5.0
4031,84234,2016,1.0,,,1.0,6.0,1.0
4032,84240,2016,,,,,16.0,2.0
4033,84242,2016,1.0,,2.0,5.0,9.0,4.0
4034,84260,2016,2.0,,2.0,,,
4035,84276,2016,,,1.0,,3.0,2.0
4036,84407,2016,1.0,,2.0,2.0,1.0,3.0
4037,84444,2016,,,,1.0,1.0,
4038,84506,2016,,,,1.0,2.0,
4039,84532,2016,1.0,,,3.0,1.0,1.0
4040,84570,2016,,2.0,6.0,8.0,5.0,
4041,84621,2016,4.0,2.0,4.0,,2.0,
4042,84696,2016,,3.0,12.0,10.0,14.0,
4043,84732,2016,2.0,3.0,11.0,4.0,2.0,
4044,84770,2016,,,,2.0,7.0,2.0
4045,84775,2016,1.0,,,2.0,11.0,2.0
4046,84880,2016,1.0,1.0,,1.0,3.0,
4047,84952,2016,2.0,1.0,3.0,5.0,53.0,17.0
4048,84957,2016,,,2.0,1.0,3.0,2.0
4049,84980,2016,,,3.0,2.0,11.0,1.0
4050,85007,2016,1.0,,7.0,8.0,14.0,2.0
4051,85129,2016,1.0,,,1.0,6.0,
4052,85190,2016,,,,,1.0,
4053,85211,2016,,,1.0,3.0,15.0,1.0
4054,85291,2016,,,,1.0,,
4055,85295,2016,4.0,,1.0,1.0,4.0,1.0
4056,85305,2016,,,1.0,,1.0,2.0
4057,85342,2016,8.0,3.0,13.0,22.0,206.0,56.0
4058,85365,2016,,,2.0,1.0,1.0,
4059,85372,2016,,1.0,3.0,3.0,11.0,
4060,85394,2016,1.0,,3.0,11.0,35.0,11.0
4061,85401,2016,5.0,3.0,22.0,30.0,79.0,7.0
4062,85412,2016,4.0,4.0,22.0,38.0,101.0,11.0
4063,85527,2016,,,,,1.0,
4064,85540,2016,3.0,,2.0,1.0,4.0,
4065,85555,2016,,,,,1.0,
4066,85574,2016,,,1.0,1.0,2.0,
4067,85763,2016,,,2.0,1.0,9.0,1.0
4068,85774,2016,5.0,3.0,9.0,17.0,158.0,57.0
4069,85780,2016,10.0,1.0,7.0,11.0,52.0,8.0
4070,85783,2016,,,,,1.0,
4071,85788,2016,16.0,8.0,77.0,66.0,238.0,57.0
4072,85790,2016,1.0,,5.0,7.0,10.0,1.0
4073,85885,2016,4.0,1.0,7.0,5.0,15.0,2.0
4074,86000,2016,2.0,,2.0,5.0,25.0,7.0
4075,86028,2016,1.0,1.0,5.0,6.0,8.0,2.0
4076,86096,2016,1.0,,,,4.0,
4077,86137,2016,,,,,5.0,
4078,86142,2016,6.0,,8.0,13.0,72.0,13.0
4079,86145,2016,,1.0,,,2.0,
4080,86233,2016,,1.0,3.0,1.0,3.0,
4081,86244,2016,,,4.0,2.0,6.0,
4082,86277,2016,,,,2.0,6.0,
4083,86279,2016,2.0,,,2.0,5.0,3.0
4084,86300,2016,,,1.0,1.0,2.0,
4085,86345,2016,13.0,9.0,6.0,12.0,139.0,86.0
4086,86408,2016,,,,3.0,2.0,
4087,86432,2016,,,1.0,1.0,1.0,
4088,86546,2016,,,1.0,2.0,2.0,2.0
4089,86576,2016,,,,2.0,3.0,
4090,86578,2016,,,2.0,1.0,10.0,2.0
4091,86606,2016,,,2.0,,,1.0
4092,86626,2016,,,1.0,,3.0,
4093,86642,2016,,,2.0,,2.0,
4094,86717,2016,1.0,,2.0,1.0,,
4095,86723,2016,,,,2.0,4.0,1.0
4096,86725,2016,1.0,,,1.0,4.0,2.0
4097,86750,2016,,,,2.0,5.0,
4098,86762,2016,,,1.0,3.0,7.0,
4099,86775,2016,,,1.0,1.0,2.0,
4100,86781,2016,4.0,3.0,11.0,8.0,146.0,32.0
4101,86837,2016,,,,,2.0,
4102,86876,2016,,,5.0,1.0,3.0,1.0
4103,86892,2016,5.0,1.0,6.0,18.0,73.0,29.0
4104,86922,2016,1.0,,2.0,6.0,10.0,1.0
4105,86985,2016,,,,1.0,1.0,
4106,87000,2016,1.0,,2.0,,1.0,
4107,87047,2016,,,1.0,,1.0,
4108,87079,2016,,,7.0,5.0,23.0,3.0
4109,87096,2016,,,1.0,,,
4110,87098,2016,,,,,1.0,
4111,87100,2016,,,,1.0,1.0,
4112,87105,2016,3.0,3.0,4.0,8.0,2.0,
4113,87194,2016,,,6.0,10.0,24.0,7.0
4114,87197,2016,,,1.0,,8.0,
4115,87234,2016,8.0,2.0,22.0,23.0,155.0,22.0
4116,87279,2016,,,2.0,,,
4117,87287,2016,,,,2.0,7.0,1.0
4118,87298,2016,1.0,2.0,16.0,24.0,53.0,2.0
4119,87302,2016,,,2.0,,,
4120,87304,2016,4.0,4.0,15.0,18.0,90.0,22.0
4121,87314,2016,,,1.0,2.0,4.0,1.0
4122,87320,2016,,,,,3.0,1.0
4123,87332,2016,,,1.0,1.0,,
4124,87405,2016,,1.0,7.0,5.0,12.0,
4125,87410,2016,,,2.0,,,
4126,87444,2016,2.0,,4.0,1.0,2.0,
4127,87499,2016,3.0,,1.0,2.0,1.0,
4128,87549,2016,,1.0,7.0,,,
4129,87587,2016,,,1.0,,,
4130,87589,2016,,1.0,,2.0,,
4131,87644,2016,,,,,1.0,
4132,87785,2016,1.0,1.0,9.0,8.0,10.0,3.0
4133,87790,2016,,,1.0,1.0,6.0,
4134,87792,2016,,,,1.0,,
4135,87860,2016,,,,,5.0,
4136,87921,2016,,,16.0,8.0,9.0,2.0
4137,87964,2016,,1.0,1.0,,,
4138,87971,2016,,,,,1.0,
4139,87990,2016,,,,1.0,2.0,
4140,87992,2016,1.0,,2.0,,,
4141,88078,2016,,1.0,,,,
4142,88094,2016,,,,1.0,1.0,
4143,88118,2016,,1.0,8.0,9.0,23.0,8.0
4144,88131,2016,,,1.0,,1.0,
4145,88270,2016,,,3.0,2.0,1.0,
4146,88339,2016,,,2.0,,5.0,
4147,88343,2016,,,,1.0,,
4148,88380,2016,1.0,1.0,,2.0,9.0,1.0
4149,88423,2016,,,,,1.0,
4150,88425,2016,,1.0,,1.0,2.0,
4151,88468,2016,1.0,1.0,8.0,3.0,5.0,2.0
4152,88495,2016,,1.0,3.0,4.0,1.0,3.0
4153,88564,2016,,,,,1.0,
4154,88566,2016,1.0,,,,1.0,
4155,88593,2016,2.0,,1.0,1.0,19.0,2.0
4156,88597,2016,,,1.0,,1.0,1.0
4157,88599,2016,,,,1.0,2.0,
4158,88682,2016,,,,,1.0,1.0
4159,88699,2016,3.0,1.0,17.0,12.0,13.0,3.0
4160,88726,2016,,,,,1.0,
4161,88734,2016,,,,,1.0,
4162,88877,2016,,,,2.0,1.0,
4163,88911,2016,,,,2.0,7.0,
4164,88950,2016,,,1.0,9.0,15.0,1.0
4165,88977,2016,,,1.0,2.0,7.0,
4166,89000,2016,,,1.0,3.0,8.0,
4167,89028,2016,,3.0,15.0,7.0,4.0,1.0
4168,89047,2016,1.0,1.0,14.0,12.0,34.0,2.0
4169,89072,2016,1.0,,11.0,17.0,35.0,2.0
4170,89102,2016,,,8.0,12.0,19.0,6.0
4171,89164,2016,,,1.0,2.0,1.0,
4172,89192,2016,,,,,1.0,
4173,89217,2016,,1.0,1.0,,5.0,
4174,89281,2016,8.0,3.0,3.0,,1.0,3.0
4175,89327,2016,,,,2.0,,
4176,89377,2016,,2.0,2.0,3.0,,
4177,89449,2016,1.0,,1.0,1.0,3.0,1.0
4178,89501,2016,,,,1.0,1.0,
4179,89523,2016,2.0,,3.0,1.0,9.0,5.0
4180,89580,2016,,,2.0,2.0,7.0,1.0
4181,89582,2016,1.0,,2.0,3.0,7.0,
4182,89584,2016,,,,2.0,2.0,
4183,89629,2016,,,1.0,8.0,5.0,2.0
4184,89720,2016,1.0,,4.0,1.0,,
4185,89778,2016,,,,,1.0,
4186,89780,2016,3.0,1.0,3.0,6.0,12.0,3.0
4187,89848,2016,,,1.0,2.0,3.0,
4188,89850,2016,,,,,1.0,1.0
4189,89983,2016,,,2.0,1.0,3.0,1.0
4190,90061,2016,,,2.0,1.0,1.0,
4191,90066,2016,,,1.0,,2.0,
4192,90090,2016,,,,,1.0,1.0
4193,90133,2016,2.0,,1.0,1.0,1.0,
4194,90281,2016,,,1.0,2.0,1.0,
4195,90310,2016,,,9.0,2.0,2.0,
4196,90350,2016,,,2.0,5.0,8.0,3.0
4197,90353,2016,,,1.0,1.0,1.0,
4198,90378,2016,,,,4.0,13.0,
4199,90413,2016,,,1.0,1.0,6.0,2.0
4200,90421,2016,,,1.0,2.0,2.0,1.0
4201,90426,2016,,,4.0,,,
4202,90478,2016,,1.0,1.0,,,
4203,90561,2016,,,2.0,1.0,,
4204,90564,2016,,1.0,,,2.0,
4205,90632,2016,,,2.0,,,
4206,90649,2016,,,,3.0,5.0,
4207,90899,2016,,2.0,2.0,4.0,3.0,2.0
4208,90965,2016,,,,,1.0,
4209,91044,2016,,,,,3.0,
4210,91048,2016,,,3.0,2.0,1.0,
4211,91211,2016,,,,1.0,,
4212,91243,2016,,,1.0,1.0,,
4213,91273,2016,2.0,1.0,4.0,4.0,11.0,5.0
4214,91290,2016,,1.0,2.0,3.0,5.0,3.0
4215,91302,2016,,,2.0,,2.0,
4216,91490,2016,2.0,1.0,1.0,1.0,,1.0
4217,91505,2016,,,3.0,4.0,7.0,3.0
4218,91509,2016,,,,,3.0,
4219,91605,2016,,,1.0,,1.0,
4220,91681,2016,1.0,,6.0,13.0,16.0,1.0
4221,91793,2016,,,,,1.0,
4222,91823,2016,1.0,,2.0,2.0,3.0,2.0
4223,91888,2016,,,1.0,3.0,6.0,
4224,91906,2016,,,1.0,,1.0,
4225,91914,2016,,,,,1.0,
4226,91929,2016,,,,,5.0,
4227,91981,2016,,,1.0,,,
4228,91983,2016,,,,,1.0,
4229,92006,2016,,,,1.0,,
4230,92048,2016,1.0,,6.0,8.0,17.0,4.0
4231,92096,2016,,,1.0,2.0,3.0,
4232,92156,2016,,,1.0,,3.0,
4233,92180,2016,,,,,1.0,
4234,92210,2016,,,3.0,5.0,17.0,7.0
4235,92357,2016,,,,,1.0,
4236,92393,2016,,1.0,,3.0,8.0,
4237,92437,2016,1.0,,5.0,4.0,4.0,
4238,92441,2016,,,,1.0,1.0,
4239,92481,2016,1.0,,2.0,1.0,7.0,
4240,92652,2016,,,,1.0,,
4241,92674,2016,,,,1.0,1.0,
4242,92696,2016,,1.0,4.0,1.0,5.0,1.0
4243,92758,2016,,1.0,,,,
4244,92829,2016,2.0,1.0,9.0,2.0,5.0,1.0
4245,92872,2016,,,,1.0,,
4246,92923,2016,,2.0,5.0,,2.0,
4247,93008,2016,1.0,,2.0,,6.0,2.0
4248,93022,2016,,1.0,2.0,,2.0,
4249,93134,2016,,,1.0,3.0,15.0,2.0
4250,93139,2016,2.0,2.0,,,,
4251,93193,2016,,,2.0,2.0,1.0,
4252,93212,2016,,,3.0,1.0,10.0,
4253,93376,2016,,,,,1.0,1.0
4254,93467,2016,1.0,1.0,1.0,1.0,3.0,2.0
4255,93481,2016,,,1.0,,,
4256,93504,2016,1.0,1.0,,3.0,,
4257,93550,2016,,,,2.0,2.0,
4258,93570,2016,1.0,,,4.0,12.0,
4259,93610,2016,,,5.0,4.0,6.0,
4260,93665,2016,,,4.0,,,
4261,93750,2016,,,2.0,1.0,7.0,1.0
4262,93782,2016,,,,2.0,7.0,
4263,93834,2016,,1.0,1.0,,,
4264,93859,2016,,,,,1.0,
4265,93892,2016,2.0,,3.0,6.0,21.0,2.0
4266,93914,2016,,,1.0,,,1.0
4267,93952,2016,1.0,1.0,1.0,,1.0,
4268,94022,2016,1.0,,2.0,1.0,1.0,1.0
4269,94074,2016,1.0,,,,5.0,2.0
4270,94107,2016,,,,,1.0,
4271,94112,2016,,,1.0,2.0,2.0,
4272,94133,2016,,,,,2.0,
4273,94160,2016,,,,2.0,4.0,1.0
4274,94190,2016,,,1.0,,1.0,
4275,94280,2016,,,2.0,1.0,,
4276,94491,2016,,,1.0,1.0,,
4277,94539,2016,,,,,1.0,
4278,94545,2016,,,1.0,1.0,,
4279,94558,2016,1.0,1.0,6.0,2.0,12.0,7.0
4280,94675,2016,,,1.0,1.0,8.0,2.0
4281,94893,2016,,,,1.0,2.0,2.0
4282,94919,2016,,,,,1.0,
4283,94928,2016,,,,1.0,,1.0
4284,94939,2016,,,2.0,5.0,14.0,1.0
4285,95000,2016,,,,,3.0,
4286,95002,2016,2.0,,,,,
4287,95026,2016,,,,,7.0,
4288,95157,2016,,,1.0,4.0,1.0,
4289,95223,2016,2.0,,1.0,1.0,5.0,1.0
4290,95491,2016,,,3.0,,3.0,
4291,95578,2016,,,,,,1.0
4292,95695,2016,1.0,,2.0,,,
4293,95697,2016,,1.0,1.0,,2.0,
4294,95732,2016,1.0,,1.0,,,
4295,95814,2016,,,1.0,,,
4296,95941,2016,,,1.0,1.0,,1.0
4297,96071,2016,,,,,1.0,2.0
4298,96179,2016,,,,,2.0,
4299,96195,2016,1.0,,2.0,1.0,1.0,
4300,96197,2016,,,,,5.0,1.0
4301,96214,2016,1.0,,,,,
4302,96501,2016,1.0,1.0,5.0,5.0,14.0,2.0
4303,96817,2016,,,1.0,,,
4304,97216,2016,,,1.0,2.0,,
4305,97220,2016,,,1.0,1.0,,
4306,97382,2016,,,1.0,,,
4307,97468,2016,,,1.0,1.0,,
4308,97595,2016,,,,,,1.0
4309,97597,2016,1.0,,2.0,1.0,1.0,
4310,98140,2016,,,1.0,,1.0,
4311,98151,2016,,,1.0,,1.0,
4312,98378,2016,,,,2.0,,
4313,98402,2016,1.0,,,2.0,1.0,1.0
4314,98445,2016,,,2.0,2.0,11.0,2.0
4315,98483,2016,,,2.0,,1.0,
4316,98556,2016,,,,1.0,1.0,1.0
4317,98621,2016,,,1.0,,1.0,
4318,98908,2016,,,,,1.0,
4319,98927,2016,,,,,2.0,
4320,99045,2016,,,,,3.0,2.0
4321,99214,2016,,,,1.0,2.0,1.0
4322,99249,2016,,,,,1.0,
4323,99355,2016,,,,,1.0,
4324,99371,2016,2.0,3.0,10.0,9.0,12.0,3.0
4325,99373,2016,2.0,,2.0,2.0,4.0,
4326,99387,2016,,,2.0,1.0,2.0,
4327,99448,2016,,,,1.0,1.0,
4328,99572,2016,,,1.0,,1.0,
4329,99615,2016,,,2.0,,,
4330,99754,2016,,,1.0,2.0,1.0,
4331,99760,2016,,,,1.0,1.0,
4332,99766,2016,,,,,4.0,1.0
4333,99790,2016,,,1.0,,2.0,
4334,99800,2016,,,,,1.0,
4335,99871,2016,,,,1.0,2.0,
4336,100056,2016,,,,1.0,,
4337,100075,2016,1.0,,4.0,1.0,,1.0
4338,100101,2016,,,,,1.0,
4339,100141,2016,,,1.0,,,
4340,100169,2016,1.0,,4.0,5.0,5.0,
4341,100173,2016,,,1.0,1.0,1.0,
4342,100238,2016,,,,,1.0,
4343,100253,2016,,,1.0,,,
4344,100298,2016,,,,,1.0,
4345,100310,2016,1.0,,,,,
4346,100336,2016,,,1.0,2.0,10.0,1.0
4347,100361,2016,,,1.0,,,
4348,100426,2016,,,,1.0,4.0,1.0
4349,100457,2016,,1.0,2.0,1.0,,
4350,100653,2016,,,,1.0,,
4351,101068,2016,1.0,,2.0,2.0,,
4352,101158,2016,,,,1.0,1.0,
4353,101160,2016,,,,,,1.0
4354,101210,2016,,,2.0,,4.0,
4355,101258,2016,,2.0,3.0,3.0,5.0,1.0
4356,101260,2016,1.0,,7.0,3.0,5.0,1.0
4357,101352,2016,,,1.0,1.0,1.0,
4358,101583,2016,,,3.0,,1.0,
4359,101614,2016,,,,2.0,,
4360,101767,2016,,,1.0,1.0,,
4361,101857,2016,1.0,,,,1.0,1.0
4362,101971,2016,1.0,,,1.0,8.0,5.0
4363,101984,2016,,,1.0,,,1.0
4364,102060,2016,3.0,,6.0,7.0,12.0,4.0
4365,102171,2016,,,,1.0,2.0,
4366,102275,2016,1.0,,,,,1.0
4367,102596,2016,,,2.0,,3.0,
4368,102943,2016,,,1.0,,,1.0
4369,102953,2016,,,1.0,,,
4370,103022,2016,5.0,,1.0,,13.0,7.0
4371,103164,2016,,,1.0,,1.0,
4372,103166,2016,,,,,2.0,
4373,103382,2016,1.0,,,,,1.0
4374,103388,2016,,,,1.0,,
4375,103489,2016,,,2.0,,2.0,
4376,103534,2016,,,1.0,,2.0,
4377,103657,2016,,,2.0,,,1.0
4378,103861,2016,,,,,1.0,
4379,104215,2016,1.0,,1.0,2.0,3.0,
4380,104319,2016,1.0,,,1.0,4.0,2.0
4381,104370,2016,,,1.0,,,
4382,104388,2016,1.0,1.0,1.0,,,
4383,104419,2016,2.0,,4.0,8.0,36.0,7.0
4384,104638,2016,,1.0,1.0,,1.0,
4385,104772,2016,2.0,,,,1.0,
4386,104807,2016,,,,,4.0,
4387,105144,2016,,1.0,,,,1.0
4388,105204,2016,1.0,1.0,3.0,1.0,2.0,
4389,105269,2016,,,,,4.0,
4390,105296,2016,,,,1.0,1.0,
4391,105439,2016,,,,,1.0,
4392,105715,2016,,1.0,2.0,3.0,7.0,2.0
4393,105765,2016,,,1.0,,,
4394,105815,2016,,,,3.0,,
4395,105972,2016,,,2.0,1.0,,
4396,106017,2016,,,,,1.0,
4397,106115,2016,,,,,1.0,
4398,106214,2016,,,,,2.0,
4399,106254,2016,,,4.0,2.0,2.0,3.0
4400,106519,2016,,,,,1.0,
4401,106646,2016,,,1.0,4.0,6.0,
4402,106684,2016,,,2.0,,1.0,
4403,106686,2016,,,,,1.0,
4404,106762,2016,,1.0,,6.0,15.0,4.0
4405,107143,2016,,,,1.0,,
4406,107172,2016,,,1.0,,1.0,
4407,107204,2016,,,1.0,,,
4408,107372,2016,,1.0,1.0,,,
4409,107575,2016,,,,1.0,,
4410,107630,2016,1.0,1.0,2.0,,4.0,1.0
4411,107653,2016,,1.0,1.0,2.0,4.0,1.0
4412,107848,2016,1.0,,,,2.0,2.0
4413,108100,2016,,,,1.0,,
4414,108285,2016,,,1.0,,1.0,
4415,108447,2016,,1.0,1.0,5.0,,
4416,108595,2016,,,,1.0,,1.0
4417,108694,2016,2.0,,,1.0,2.0,
4418,109015,2016,,1.0,1.0,,,
4419,109273,2016,1.0,,1.0,,1.0,
4420,109370,2016,1.0,,,,3.0,3.0
4421,109556,2016,1.0,2.0,1.0,,4.0,1.0
4422,109573,2016,,,,1.0,,
4423,109653,2016,1.0,,,,,
4424,109665,2016,,1.0,,1.0,1.0,
4425,109710,2016,,,,2.0,,
4426,109731,2016,2.0,,2.0,2.0,6.0,4.0
4427,109810,2016,,1.0,1.0,1.0,2.0,1.0
4428,109843,2016,,,,,1.0,
4429,109943,2016,,,1.0,1.0,2.0,
4430,110123,2016,,,,2.0,,
4431,110200,2016,,,,1.0,2.0,
4432,110233,2016,,1.0,,2.0,,
4433,110366,2016,,,1.0,2.0,9.0,2.0
4434,110445,2016,2.0,,6.0,5.0,29.0,7.0
4435,110551,2016,,,1.0,,,
4436,110970,2016,,,,1.0,2.0,
4437,112185,2016,,,1.0,,,
4438,112273,2016,,,3.0,,2.0,1.0
4439,112320,2016,2.0,,,1.0,2.0,
4440,112506,2016,,1.0,1.0,1.0,,
4441,112512,2016,,,2.0,1.0,8.0,2.0
4442,112589,2016,1.0,,,,1.0,
4443,112909,2016,2.0,1.0,,,1.0,
4444,112984,2016,,,,,1.0,
4445,113205,2016,,,,,2.0,
4446,113430,2016,,,,,1.0,
4447,113843,2016,,,,1.0,2.0,
4448,113855,2016,,,,,1.0,
4449,114793,2016,,,3.0,1.0,8.0,2.0
4450,115624,2016,,2.0,1.0,,2.0,
4451,115793,2016,,,,,1.0,
4452,115933,2016,1.0,,,,,
4453,115963,2016,,,1.0,,,1.0
4454,116008,2016,,,,1.0,1.0,
4455,116018,2016,,,,,2.0,1.0
4456,116169,2016,1.0,,,2.0,3.0,
4457,116205,2016,,,3.0,1.0,,
4458,116215,2016,,1.0,,,3.0,
4459,116463,2016,,,1.0,2.0,2.0,1.0
4460,116507,2016,,,,2.0,,
4461,116805,2016,,,1.0,,2.0,
4462,116891,2016,1.0,,,,,
4463,117182,2016,,,,1.0,1.0,
4464,117420,2016,,1.0,,1.0,3.0,2.0
4465,117574,2016,1.0,,,,1.0,
4466,117694,2016,,,2.0,,,
4467,117843,2016,,,1.0,,1.0,
4468,117855,2016,,,,1.0,,
4469,118236,2016,1.0,,,,3.0,1.0
4470,118254,2016,,,,,,1.0
4471,118894,2016,1.0,,,,2.0,1.0
4472,119167,2016,2.0,,1.0,,,
4473,119214,2016,,,1.0,,,
4474,119629,2016,2.0,,2.0,1.0,4.0,1.0
4475,119691,2016,,2.0,,,1.0,
4476,120246,2016,,,,,1.0,
4477,120598,2016,,,,,1.0,
4478,121029,2016,,,1.0,,,
4479,121167,2016,,,,3.0,,
4480,121192,2016,,1.0,,,1.0,
4481,121265,2016,,1.0,,,,1.0
4482,121300,2016,,,,,1.0,
4483,121330,2016,2.0,,8.0,,,
4484,121354,2016,,,1.0,,1.0,
4485,121372,2016,1.0,,,1.0,15.0,8.0
4486,121459,2016,,,1.0,,,
4487,121779,2016,,,2.0,,,
4488,122031,2016,,1.0,4.0,,,
4489,122104,2016,,,,2.0,3.0,1.0
4490,122127,2016,,,,1.0,,
4491,122129,2016,1.0,,,3.0,1.0,2.0
4492,122304,2016,,,2.0,,2.0,
4493,122306,2016,1.0,,1.0,1.0,1.0,
4494,122347,2016,,,,1.0,2.0,
4495,122464,2016,,2.0,,1.0,1.0,
4496,122813,2016,1.0,,1.0,,,
4497,123165,2016,,2.0,,,,1.0
4498,123427,2016,,,1.0,,,
4499,123497,2016,,,1.0,,2.0,
4500,123571,2016,,,1.0,,8.0,4.0
4501,123573,2016,,,,,2.0,
4502,123577,2016,,,2.0,,,
4503,123850,2016,,,1.0,,,
4504,124273,2016,2.0,,,1.0,1.0,1.0
4505,124577,2016,,,,,1.0,
4506,124649,2016,,,,1.0,,
4507,124651,2016,,,1.0,,,1.0
4508,124705,2016,,,,,2.0,
4509,124805,2016,,,,,1.0,
4510,125045,2016,,,,,2.0,
4511,125125,2016,,,1.0,,,1.0
4512,125255,2016,,,,,1.0,
4513,125347,2016,1.0,1.0,,,,
4514,125365,2016,,,,1.0,,
4515,125385,2016,,,1.0,,,
4516,125415,2016,,,1.0,,,
4517,125866,2016,,,2.0,,,
4518,125938,2016,1.0,,,,1.0,2.0
4519,126022,2016,,,,,1.0,
4520,126036,2016,2.0,,1.0,,,
4521,126044,2016,,,1.0,,,
4522,126152,2016,,,1.0,,,
4523,126397,2016,,,2.0,,,1.0
4524,126430,2016,5.0,2.0,11.0,12.0,88.0,36.0
4525,126779,2016,,,,,1.0,
4526,126795,2016,,,,,3.0,
4527,127064,2016,,,,2.0,,
4528,127090,2016,1.0,1.0,3.0,1.0,,
4529,127102,2016,,,2.0,,1.0,
4530,127222,2016,,,,,1.0,
4531,127445,2016,,,1.0,1.0,,
4532,127579,2016,,,1.0,,2.0,1.0
4533,127877,2016,,,1.0,1.0,,
4534,127989,2016,1.0,,,,,
4535,128093,2016,,,1.0,1.0,7.0,1.0
4536,128095,2016,,,,,1.0,
4537,128227,2016,,,,2.0,,
4538,128582,2016,,,,2.0,,
4539,128736,2016,,,3.0,3.0,11.0,1.0
4540,128902,2016,,,1.0,,1.0,
4541,128964,2016,,,1.0,,,
4542,129534,2016,,,,,1.0,
4543,129855,2016,,,2.0,1.0,,
4544,130064,2016,,,1.0,,,
4545,130384,2016,2.0,2.0,,,,
4546,131237,2016,2.0,,3.0,2.0,4.0,
4547,131419,2016,,,1.0,,1.0,
4548,131484,2016,1.0,,,,,
4549,131558,2016,,,1.0,,2.0,
4550,131718,2016,,,1.0,,,
4551,131722,2016,,,1.0,1.0,,
4552,131936,2016,1.0,,,,1.0,
4553,132167,2016,,,1.0,2.0,3.0,
4554,132169,2016,,,1.0,1.0,6.0,1.0
4555,132434,2016,,1.0,1.0,,,
4556,132528,2016,,,,1.0,,
4557,132545,2016,,,1.0,,,1.0
4558,132555,2016,1.0,,1.0,2.0,6.0,6.0
